Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
14-Jun-16,446.9,453.85,441.15,444.25,448.7,448.4,448.85,470.25,265.8,"96,15,226","4,31,57,51,974.95","1,34,160"
15-Jun-16,449.9,453,447.25,448.4,451.55,452.1,450.48,470.25,265.8,"57,04,865","2,56,99,32,489.45","71,444"
16-Jun-16,449.7,455.5,446.05,452.1,453.9,454.35,450.51,470.25,265.8,"72,55,454","3,26,86,47,425.60","1,07,017"
17-Jun-16,461,465.75,457.3,454.35,463.65,464.4,462.54,470.25,265.8,"78,36,702","3,62,48,26,109.35","1,28,797"
20-Jun-16,464.75,484.2,460.25,464.4,482.6,482.05,473.11,484.2,265.8,"92,61,350","4,38,16,66,005.20","1,04,212"
21-Jun-16,484,486.2,477.6,482.05,484.3,484.9,482.43,486.2,265.8,"89,07,801","4,29,74,16,241.65","95,613"
22-Jun-16,483.05,484.8,468.05,484.9,472,472.7,473.7,486.2,265.8,"76,60,165","3,62,86,22,070.10","96,495"
23-Jun-16,476.1,489.9,476.1,472.7,487.75,487.95,483.17,489.9,265.8,"96,28,216","4,65,20,20,903.20","1,31,019"
24-Jun-16,439.2,453.75,421.25,487.95,447.7,449.4,439.3,489.9,265.8,"4,09,98,600","18,01,06,52,362.85","3,30,936"
27-Jun-16,451.8,457.25,443.6,449.4,447.95,448.95,448.82,489.9,265.8,"1,24,50,283","5,58,79,20,652.45","1,28,652"
28-Jun-16,448,448,433,448.95,441,440.4,441.08,489.9,265.8,"1,01,90,394","4,49,48,15,903.60","1,28,902"
29-Jun-16,447.1,449.8,445.4,440.4,447,447.25,447.44,489.9,265.8,"62,85,461","2,81,23,90,309.15","79,651"
30-Jun-16,454.3,462.25,451.55,447.25,458.5,459.25,458.74,489.9,265.8,"1,32,14,064","6,06,17,62,348.20","1,28,591"
01-Jul-16,463.6,464.75,454.7,459.25,459.1,457.9,458.85,489.9,265.8,"70,27,759","3,22,46,95,205.70","87,253"
04-Jul-16,467,474.85,467,457.9,468.8,469.5,471.58,489.9,265.8,"84,13,087","3,96,74,66,086.15","1,78,631"
05-Jul-16,468.5,469,459.5,469.5,460.5,460.9,462.42,489.9,265.8,"49,34,087","2,28,16,44,516.30","60,419"
07-Jul-16,460.95,465.45,454.1,460.9,455.5,455.15,458.84,489.9,265.8,"65,80,663","3,01,94,95,422.45","88,253"
08-Jul-16,464.3,468.2,462.65,455.15,466.3,466.3,465.37,489.9,265.8,"92,63,727","4,31,10,85,440.40","1,05,310"
11-Jul-16,472.1,486.8,472.1,466.3,483.85,484.6,482.86,489.9,265.8,"1,04,77,166","5,05,90,24,780.50","1,23,496"
12-Jul-16,486,488.65,481.1,484.6,485,484.3,483.74,489.9,265.8,"67,67,972","3,27,39,68,927.70","1,05,966"
13-Jul-16,485.95,488.1,477.95,484.3,480.65,481.1,481.61,489.9,265.8,"58,55,718","2,82,01,82,186.15","73,612"
14-Jul-16,480.1,489.3,478.95,481.1,485.5,486.1,486.35,489.9,265.8,"59,83,007","2,90,98,11,700.00","90,559"
15-Jul-16,480,501.7,479.65,486.1,494.05,494,494.65,501.7,265.8,"88,89,558","4,39,71,75,835.60","1,02,652"
18-Jul-16,495,505,490,494,490.75,492.65,500.08,505,265.8,"74,63,954","3,73,25,79,056.75","84,910"
19-Jul-16,493.9,503.5,493.45,492.65,498,499.25,498.46,505,265.8,"76,65,519","3,82,09,91,770.50","90,528"
20-Jul-16,496.3,502.45,492.45,499.25,493.5,493.9,495.33,505,265.8,"56,97,901","2,82,23,51,471.85","61,459"
21-Jul-16,498.45,500,489.7,493.9,490.65,491.05,495.2,505,265.8,"36,58,371","1,81,16,17,520.60","61,330"
22-Jul-16,494.45,508.45,493.5,491.05,506.65,507.2,499.96,508.45,265.8,"55,88,143","2,79,38,27,597.75","87,836"
25-Jul-16,505.5,510.95,503.35,507.2,508.55,509,507.46,510.95,265.8,"46,38,151","2,35,36,82,354.35","82,370"
26-Jul-16,506.05,513.35,502.1,509,502.95,503.25,507.31,513.35,265.8,"61,87,499","3,13,90,10,714.70","1,09,884"
27-Jul-16,507.75,513.05,505.5,503.25,509.35,510.1,509.94,513.35,265.8,"51,93,425","2,64,83,43,230.30","79,157"
28-Jul-16,510,511.9,498.75,510.1,508.75,506.85,506.28,513.35,265.8,"63,38,260","3,20,89,20,563.40","56,741"
29-Jul-16,507.8,510.5,501.1,506.85,503.35,503.2,505.11,513.35,265.8,"37,46,332","1,89,23,24,650.45","53,241"
01-Aug-16,506.8,514.9,505.5,503.2,507.85,508.25,509.72,514.9,265.8,"47,48,497","2,42,04,12,512.15","46,864"
02-Aug-16,510,511.2,491.15,508.25,494.75,493.3,502.94,514.9,265.8,"52,51,838","2,64,13,51,409.15","52,988"
03-Aug-16,494.5,499.5,475.5,493.3,479.3,478.4,485.95,514.9,265.8,"79,25,049","3,85,11,93,355.55","1,07,700"
04-Aug-16,490.1,501.45,488.6,478.4,500.55,500,497.06,514.9,265.8,"94,76,008","4,71,01,65,705.25","1,06,240"
05-Aug-16,507.2,518.7,502.15,500,517,516.4,510.16,518.7,265.8,"63,93,514","3,26,17,37,495.20","79,925"
08-Aug-16,518.2,522.6,513.4,516.4,514.55,514.8,516.87,522.6,265.8,"46,49,302","2,40,30,69,792.70","1,55,581"
09-Aug-16,521,522,509.2,514.8,513.4,513.8,514.59,522.6,265.8,"60,15,760","3,09,56,45,711.25","2,33,468"
10-Aug-16,515.6,516.5,502.3,513.8,503.65,503.45,506.07,522.6,265.8,"63,71,139","3,22,42,35,666.95","1,19,009"
11-Aug-16,503.75,505,495.1,503.45,502.4,503.25,500.35,522.6,265.8,"41,12,806","2,05,78,45,094.25","69,675"
12-Aug-16,506.9,519.5,506.15,503.25,516,516.8,515.94,522.6,265.8,"71,67,435","3,69,79,50,023.30","93,917"
16-Aug-16,512.95,515,503.3,516.8,506.5,507.6,507.5,522.6,265.8,"60,34,295","3,06,23,90,295.40","92,379"
17-Aug-16,511.1,514.25,505.85,507.6,509.4,510.4,510.49,522.6,265.8,"58,53,980","2,98,83,78,055.15","92,335"
18-Aug-16,512.4,517.9,510.75,510.4,510.75,512.05,513.91,522.6,265.8,"49,90,558","2,56,46,88,049.00","41,295"
19-Aug-16,514,515,508.2,512.05,509.8,510,511.24,522.6,265.8,"45,67,273","2,33,49,57,085.55","79,375"
22-Aug-16,509.1,513.6,503.1,510,504,503.95,506.14,522.6,265.8,"43,30,313","2,19,17,44,108.85","67,141"
23-Aug-16,505.25,508.6,500.45,503.95,504.5,504,504.34,522.6,265.8,"53,42,115","2,69,42,28,177.10","1,09,435"
24-Aug-16,504.7,506.05,493.6,504,498,498.35,499.34,522.6,265.8,"51,89,459","2,59,12,98,036.40","62,646"
25-Aug-16,498.35,503.3,491.3,498.35,492.8,493.85,496.03,522.6,265.8,"87,87,262","4,35,87,46,299.55","1,03,088"
26-Aug-16,502,515.35,486,493.85,514.25,503.75,503.24,522.6,265.8,"1,63,47,856","8,22,69,57,784.10","1,78,575"
29-Aug-16,522.5,528.75,515.4,503.75,525.15,525.3,523.82,528.75,265.8,"1,25,34,399","6,56,58,28,469.00","1,52,952"
30-Aug-16,528.5,530.8,524.1,525.3,529.8,529,527.25,530.8,265.8,"66,11,147","3,48,57,53,923.20","89,229"
31-Aug-16,529,548.8,529,529,538,537.7,540.91,548.8,265.8,"1,57,25,942","8,50,63,60,153.30","1,90,940"
01-Sep-16,540.5,546.65,540,537.7,544.75,543.65,543.67,548.8,265.8,"75,71,854","4,11,66,09,155.00","1,04,353"
02-Sep-16,552,555.9,549.1,543.65,549.5,549.85,551.77,555.9,265.8,"1,00,97,146","5,57,12,77,135.00","1,19,780"
06-Sep-16,556.35,593.3,556.35,549.85,587.75,588.7,575.29,593.3,265.8,"1,58,13,178","9,09,72,41,710.10","1,83,624"
07-Sep-16,590,598.4,584,588.7,589.25,587.4,590.25,598.4,265.8,"1,34,08,927","7,91,46,54,539.25","1,94,950"
08-Sep-16,590.75,591.7,577.75,587.4,585,584.2,582.41,598.4,265.8,"1,04,56,258","6,08,98,37,730.80","1,24,853"
09-Sep-16,580,582.95,571.7,584.2,573,573.25,574.57,598.4,265.8,"71,59,068","4,11,33,54,913.00","1,11,109"
12-Sep-16,551,560,549.25,573.25,553.75,553.45,554.33,598.4,265.8,"70,55,294","3,91,09,80,798.65","1,77,951"
14-Sep-16,556.25,565.35,544.1,553.45,564.2,560.5,550.47,598.4,265.8,"1,23,64,724","6,80,63,79,991.65","1,67,639"
15-Sep-16,562,566.25,555.4,560.5,558.5,557.55,559.53,598.4,265.8,"52,58,859","2,94,25,07,943.35","55,639"
16-Sep-16,562.4,568.2,546.35,557.55,550.6,548.7,552.68,598.4,265.8,"1,09,31,845","6,04,18,24,892.00","77,478"
19-Sep-16,553.8,556.4,549.45,548.7,553.75,554.45,552.69,598.4,265.8,"69,79,269","3,85,73,41,177.95","78,552"
20-Sep-16,555,556.3,545.5,554.45,546.9,548.45,549.23,598.4,265.8,"68,74,462","3,77,56,33,922.90","78,787"
21-Sep-16,548.6,556.4,544,548.45,550.1,549.9,551.51,598.4,265.8,"59,19,149","3,26,44,67,417.10","1,00,973"
22-Sep-16,561.2,562.95,551.35,549.9,557.4,558.45,557.3,598.4,265.8,"60,12,388","3,35,07,29,309.25","94,438"
23-Sep-16,558.5,558.5,551.2,558.45,554.5,553.05,553.96,598.4,265.8,"48,40,360","2,68,13,70,446.85","66,250"
26-Sep-16,549.95,549.95,533.75,553.05,535.8,535.3,539.32,598.4,265.8,"68,58,574","3,69,89,75,288.05","1,01,239"
27-Sep-16,537.7,542,530.25,535.3,533.7,531.95,536.02,598.4,265.8,"49,12,743","2,63,33,15,595.50","65,711"
28-Sep-16,533,545.4,531.5,531.95,540.4,540,539.86,598.4,265.8,"66,04,953","3,56,57,34,622.05","81,823"
29-Sep-16,543,546.9,516.65,540,525,526.3,530.66,598.4,265.8,"93,15,794","4,94,35,54,918.55","81,179"
30-Sep-16,525.6,536.55,521.2,526.3,534.6,534.85,529.78,598.4,265.8,"56,59,248","2,99,81,47,253.20","97,841"
03-Oct-16,539.4,546,539,534.85,541.5,540.8,542.36,598.4,265.8,"45,05,939","2,44,38,40,120.30","78,127"
04-Oct-16,547.4,552.4,540.65,540.8,552,549.95,546.15,598.4,265.8,"57,15,454","3,12,15,16,455.90","75,845"
05-Oct-16,555.3,562.4,549.75,549.95,557.3,559.65,556.65,598.4,265.8,"59,29,204","3,30,04,70,090.05","91,060"
06-Oct-16,563.1,564.2,549.1,559.65,551.75,551.45,556.37,598.4,265.8,"42,73,945","2,37,78,91,854.55","63,284"
07-Oct-16,554.5,567.3,552.6,551.45,565,565.7,560.48,598.4,265.8,"91,22,002","5,11,27,09,326.90","77,266"
10-Oct-16,571.1,571.1,560.9,565.7,562.95,562.05,564.9,598.4,265.8,"36,73,211","2,07,49,92,065.75","56,992"
13-Oct-16,556.9,556.9,537,562.05,544,544.85,545.3,598.4,265.8,"95,10,827","5,18,62,25,239.50","1,30,898"
14-Oct-16,546,557.45,545,544.85,557,556.1,551.37,598.4,265.8,"58,72,827","3,23,81,11,050.75","72,101"
17-Oct-16,557.85,557.85,545.9,556.1,547.5,547.55,550.83,598.4,265.8,"34,63,154","1,90,76,00,422.60","53,873"
18-Oct-16,549.2,556,549.2,547.55,553.5,554.25,553.27,598.4,265.8,"39,65,424","2,19,39,63,391.30","84,356"
19-Oct-16,552.05,554.9,545.05,554.25,549.9,550.5,549.78,598.4,265.8,"42,75,157","2,35,04,01,334.45","62,363"
20-Oct-16,553.05,554,546,550.5,547.15,546.85,549.11,598.4,265.8,"27,70,011","1,52,10,39,090.10","38,591"
21-Oct-16,549,550,541.5,546.85,544.85,544.5,544.39,598.4,265.8,"27,89,747","1,51,87,18,889.50","57,819"
24-Oct-16,544,564,543.55,544.5,558.3,559.8,556.12,598.4,265.8,"51,61,299","2,87,03,15,181.20","69,414"
25-Oct-16,549.85,561,549.1,559.8,552.3,553.8,555.04,598.4,265.8,"56,90,576","3,15,84,95,015.60","84,734"
26-Oct-16,548,548,523.15,553.8,527.25,530.05,536.04,598.4,265.8,"66,65,017","3,57,27,21,426.20","1,10,729"
27-Oct-16,515.6,525.75,510.75,530.05,525.5,522,518.75,598.4,265.8,"1,84,70,182","9,58,13,69,352.30","1,72,802"
28-Oct-16,527,539.95,525.1,522,536.8,537,535.13,598.4,265.8,"56,65,910","3,03,20,00,062.10","81,141"
30-Oct-16,536.4,536.4,529.5,537,530.2,531.95,533.06,598.4,265.8,"6,22,999","33,20,92,797.75","8,887"
01-Nov-16,534.4,537.9,525.05,531.95,529.45,530.6,529.93,598.4,265.8,"68,48,662","3,62,92,95,518.45","1,05,069"
02-Nov-16,522.6,526,512.35,530.6,513.8,513.3,517.68,598.4,265.8,"47,50,117","2,45,90,42,776.45","63,419"
03-Nov-16,509.8,521.45,505.2,513.3,509.25,510.2,513.7,598.4,265.8,"69,09,458","3,54,93,87,108.65","90,608"
04-Nov-16,509.25,516.35,501.6,510.2,513.5,512.3,509.76,598.4,265.8,"75,64,243","3,85,59,39,733.65","1,03,226"
07-Nov-16,513,521.3,505.05,512.3,505.8,506.35,512.33,598.4,265.8,"55,07,954","2,82,18,80,140.85","85,057"
08-Nov-16,518.4,543,517,506.35,538.5,540.2,533.72,598.4,265.8,"1,27,39,083","6,79,90,89,393.80","1,37,127"
09-Nov-16,501.15,544,500,540.2,534.2,533.5,527.23,598.4,265.8,"1,02,76,017","5,41,78,15,514.40","86,307"
10-Nov-16,536,549.35,531.5,533.5,532.9,533.7,540.38,598.4,265.8,"69,06,437","3,73,21,18,057.65","87,503"
11-Nov-16,526.5,530,505,533.7,510.9,507.3,515.15,598.4,265.8,"78,23,667","4,03,03,52,275.35","92,133"
15-Nov-16,484.9,484.9,453,507.3,460.2,457.4,467.85,598.4,265.8,"1,53,56,070","7,18,43,60,607.70","1,81,331"
16-Nov-16,468.45,471.7,450,457.4,459.7,458.45,462.65,598.4,265.8,"1,08,55,618","5,02,23,77,244.60","1,68,974"
17-Nov-16,460,476,459.65,458.45,475.4,472.85,470.43,598.4,265.8,"89,49,767","4,21,02,45,037.70","1,01,157"
18-Nov-16,469.9,473.85,461.85,472.85,469.75,471.25,468.48,598.4,265.8,"72,46,244","3,39,46,86,672.25","1,27,178"
21-Nov-16,468,472.8,451.5,471.25,458.5,456.95,459.43,598.4,265.8,"73,25,876","3,36,56,96,806.15","95,250"
22-Nov-16,464.05,471,453.3,456.95,465.5,464.85,461.8,598.4,265.8,"66,44,867","3,06,86,08,132.00","92,980"
23-Nov-16,467,475.3,462,464.85,468.5,471.5,469.18,598.4,265.8,"67,27,083","3,15,62,03,011.85","1,01,385"
24-Nov-16,466.35,466.35,449.7,471.5,451.75,452.95,455.42,598.4,265.8,"80,46,995","3,66,47,80,772.95","84,781"
25-Nov-16,454.1,456.35,443.15,452.95,454.8,452.35,450.34,598.4,265.8,"74,26,347","3,34,43,46,659.90","1,16,364"
28-Nov-16,451.25,460,450.5,452.35,454.15,454.7,456.15,598.4,265.8,"50,25,929","2,29,25,88,566.05","98,318"
29-Nov-16,455,466.3,451.35,454.7,457.85,459.85,461.03,598.4,265.8,"85,70,549","3,95,12,44,276.55","1,00,878"
30-Nov-16,460,463.8,455.1,459.85,458.4,459.3,459.72,598.4,265.8,"83,77,510","3,85,12,70,969.00","1,01,062"
01-Dec-16,457,457.7,446.9,459.3,448.5,448.2,451.27,598.4,265.8,"77,06,825","3,47,78,43,760.65","1,18,796"
02-Dec-16,445,453.5,431.15,448.2,432.1,432.9,438.92,598.4,265.8,"1,04,50,654","4,58,70,39,663.80","1,14,878"
05-Dec-16,436,441,428.3,432.9,439.3,439.3,436.65,598.4,265.8,"82,11,182","3,58,53,93,702.60","82,424"
06-Dec-16,441,445.9,438.1,439.3,440.1,441.1,442.24,598.4,265.8,"42,09,420","1,86,15,79,613.40","49,516"
07-Dec-16,440,449.2,439.25,441.1,446.25,445.35,445.34,598.4,265.8,"55,59,803","2,47,59,88,450.05","81,897"
08-Dec-16,451.2,464.4,451.2,445.35,461.25,461.55,460.64,598.4,265.8,"81,76,055","3,76,61,87,174.30","1,16,071"
09-Dec-16,464.95,468.55,460.6,461.55,464.5,464.1,464.77,598.4,265.8,"56,90,877","2,64,49,44,466.10","1,16,637"
12-Dec-16,461.95,461.95,451.05,464.1,455.05,454.4,454.81,598.4,265.8,"38,37,786","1,74,54,57,798.40","55,533"
13-Dec-16,476.8,486.25,462.25,454.4,470.3,470.65,482.26,598.4,265.8,"6,38,80,404","30,80,67,88,429.20","1,43,324"
14-Dec-16,470.2,476.8,462.65,470.65,471.55,472.35,471.95,598.4,265.8,"76,60,437","3,61,53,70,705.95","1,08,130"
15-Dec-16,464,473.6,462.5,472.35,463.2,463.2,466.84,598.4,265.8,"65,39,067","3,05,27,24,242.95","99,789"
16-Dec-16,465,474.9,464.2,463.2,471.7,473.15,472.07,598.4,265.8,"90,15,744","4,25,60,86,066.20","1,35,978"
19-Dec-16,470.9,478.55,465.5,473.15,471.05,471.8,472.79,598.4,265.8,"54,45,624","2,57,46,12,557.50","70,775"
20-Dec-16,473,475,469.1,471.8,473,473.15,472.55,598.4,265.8,"36,90,160","1,74,37,77,897.60","72,550"
21-Dec-16,473.5,474.5,467.1,473.15,469.6,468.5,469.5,598.4,265.8,"34,92,856","1,63,98,81,929.80","55,005"
22-Dec-16,468.15,472.95,464.8,468.5,470.85,469.6,469,598.4,265.8,"54,36,494","2,54,97,39,955.45","87,161"
23-Dec-16,464.95,468.3,460,469.6,468.3,465.65,464.33,598.4,265.8,"39,57,854","1,83,77,37,320.90","62,931"
26-Dec-16,465.5,465.5,455.6,465.65,459.5,457.85,458.66,598.4,265.8,"32,82,425","1,50,55,05,802.35","52,317"
27-Dec-16,460,468.75,457.4,457.85,465.9,466.95,461.85,598.4,265.8,"31,64,664","1,46,15,86,870.45","52,219"
28-Dec-16,467,468.65,462,466.95,463.6,463.35,463.97,598.4,265.8,"37,72,181","1,75,01,85,878.80","67,480"
29-Dec-16,462.75,472.7,459.35,463.35,471.65,470.9,466.15,598.4,265.8,"47,63,171","2,22,03,53,098.80","53,783"
30-Dec-16,471,475,467.5,470.9,469.9,472,471.08,598.4,265.8,"36,05,555","1,69,84,93,448.55","57,127"
02-Jan-17,472,488.7,469.05,472,486.55,487.05,479.72,598.4,265.8,"40,24,156","1,93,04,54,560.15","46,945"
03-Jan-17,491,492.7,479.9,487.05,480.5,481.1,486.65,598.4,265.8,"58,14,518","2,82,96,23,413.45","68,062"
04-Jan-17,484.65,493.7,484.1,481.1,487,486.65,489.31,598.4,265.8,"47,69,872","2,33,39,56,956.20","90,870"
05-Jan-17,496,503.4,495.55,486.65,502,502.15,500.55,598.4,265.8,"79,61,242","3,98,49,68,934.20","1,29,715"
06-Jan-17,502.95,507.95,496.25,502.15,498.55,497.75,501.97,598.4,265.8,"49,07,475","2,46,34,23,038.80","83,283"
09-Jan-17,499.4,504.6,492.15,497.75,501.25,500.15,500.22,598.4,265.8,"39,32,710","1,96,72,32,558.05","50,574"
10-Jan-17,506.55,518,505.95,500.15,517.9,516.25,512.98,598.4,265.8,"79,73,024","4,08,99,68,794.35","1,18,993"
11-Jan-17,520.25,523.95,517.15,516.25,518.85,519.25,519.85,598.4,265.8,"48,86,398","2,54,01,72,057.05","79,188"
12-Jan-17,521.7,524,513.2,519.25,519.15,518.25,518.43,598.4,265.8,"42,19,627","2,18,75,94,098.15","58,936"
13-Jan-17,523.25,523.25,507.5,518.25,514.95,514.85,512.45,598.4,265.8,"63,67,248","3,26,28,92,870.90","91,625"
16-Jan-17,518.65,529.45,517,514.85,526.5,526.4,524.43,598.4,265.8,"60,84,582","3,19,09,32,912.90","76,463"
17-Jan-17,528.1,530.8,521,526.4,521.3,523.7,526.18,598.4,265.8,"42,97,426","2,26,12,05,608.65","59,209"
18-Jan-17,523.05,529.6,521.2,523.7,522.5,522.45,524.36,598.4,265.8,"58,74,608","3,08,04,13,159.35","47,816"
19-Jan-17,523,535.6,522.7,522.45,530.65,531.45,531.81,598.4,265.8,"58,10,128","3,08,98,95,902.50","93,713"
20-Jan-17,527.4,529.3,521.25,531.45,523.5,523.2,524.93,598.4,265.8,"50,13,928","2,63,19,46,677.00","95,695"
23-Jan-17,523.2,534.95,523,523.2,533.4,532.7,530.73,598.4,265.8,"42,09,879","2,23,43,07,172.50","65,587"
24-Jan-17,533,543,532.35,532.7,540.95,541.55,540.22,598.4,265.8,"51,83,630","2,80,02,88,428.45","70,595"
25-Jan-17,543.25,551.9,541.55,541.55,550,548.9,545.77,598.4,265.8,"45,04,941","2,45,86,61,120.25","96,866"
27-Jan-17,549,552,539.75,548.9,540.75,541.95,544.76,598.4,265.8,"44,93,803","2,44,80,39,954.25","71,162"
30-Jan-17,542,543.5,530.8,541.95,532.75,532.3,535.12,598.4,265.8,"41,63,428","2,22,79,52,952.45","68,161"
31-Jan-17,530.2,531.5,518,532.3,522.35,523.55,525.35,598.4,265.8,"60,35,022","3,17,05,12,183.75","89,536"
01-Feb-17,527.5,544.5,522.9,523.55,540.15,542.25,534.94,598.4,265.8,"47,86,720","2,56,06,22,924.35","68,602"
02-Feb-17,537.6,537.6,526.8,542.25,532.5,531.5,530.9,598.4,265.8,"65,79,801","3,49,32,38,632.40","97,475"
03-Feb-17,531.9,531.9,519.5,531.5,522.35,522.6,524.4,598.4,265.8,"52,98,261","2,77,83,83,924.40","88,449"
06-Feb-17,527.9,531.45,523.2,522.6,524.35,525.85,527.59,598.4,265.8,"36,42,527","1,92,17,53,045.95","65,553"
07-Feb-17,524.8,524.8,502,525.85,507.1,506.8,511.91,598.4,265.8,"79,87,282","4,08,87,78,845.85","1,32,944"
08-Feb-17,512.35,514.95,506.3,506.8,513.2,513.05,512.6,598.4,265.8,"59,75,054","3,06,28,02,064.90","1,03,444"
09-Feb-17,515.4,518,505.75,513.05,513.65,512.85,512.31,598.4,265.8,"40,99,871","2,10,03,88,447.40","59,432"
10-Feb-17,513,514.8,506.5,512.85,508.6,509.55,509.89,598.4,265.8,"47,32,032","2,41,28,20,666.35","55,363"
13-Feb-17,512.7,512.7,503.3,509.55,503.95,505.3,506.15,598.4,290.25,"47,00,518","2,37,91,45,841.70","75,275"
14-Feb-17,503,506.7,466.55,505.3,467.15,482.05,490.98,598.4,290.25,"1,49,01,414","7,31,62,77,886.50","1,45,070"
15-Feb-17,449.05,453,434.35,482.05,436.7,436.45,444.72,598.4,290.25,"3,86,38,630","17,18,32,14,725.70","4,01,225"
16-Feb-17,442.55,447.6,435.4,436.45,444.1,446,442.98,598.4,290.25,"1,16,22,714","5,14,86,22,594.65","1,42,277"
17-Feb-17,447.9,456.6,442.4,446,451.5,452.95,450.88,598.4,290.25,"1,00,63,504","4,53,74,48,625.25","1,19,408"
20-Feb-17,451.5,458.45,449,452.95,455,455.45,454.15,598.4,290.25,"58,66,707","2,66,43,59,115.95","80,177"
21-Feb-17,456.9,462.8,454.5,455.45,458,458.65,459.15,598.4,290.25,"68,75,914","3,15,70,69,433.85","87,494"
22-Feb-17,460.25,466.7,455.8,458.65,460,460.05,462.25,598.4,290.25,"73,15,280","3,38,15,06,232.00","1,31,789"
23-Feb-17,464,464.7,457.25,460.05,464,462.35,461.6,598.4,290.25,"94,92,419","4,38,16,98,081.15","92,180"
27-Feb-17,464,464,455.1,462.35,458,457.8,458.04,598.4,290.25,"55,10,484","2,52,40,12,401.15","89,343"
28-Feb-17,460,460,454.1,457.8,457,456.75,456.32,598.4,290.25,"57,22,402","2,61,12,47,300.20","87,772"
01-Mar-17,455.9,455.9,448,456.75,449.5,449.45,450.86,598.4,290.25,"83,67,579","3,77,26,09,957.80","1,41,268"
02-Mar-17,457.85,467.9,453.2,449.45,461.3,461.7,463.03,598.4,290.25,"1,36,67,695","6,32,85,45,943.30","1,47,115"
03-Mar-17,463.3,466.85,458.6,461.7,460.25,459.95,461.43,598.4,290.25,"70,85,620","3,26,94,98,014.15","1,11,096"
06-Mar-17,462.5,472.7,462.1,459.95,470.25,470.8,467.79,598.4,336,"40,36,291","1,88,81,21,220.65","59,743"
07-Mar-17,469.5,475.9,466.05,470.8,466.6,467.55,470.44,598.4,336,"71,14,541","3,34,69,50,382.70","1,14,627"
08-Mar-17,469.4,469.6,461.15,467.55,463,462.8,463.11,598.4,336,"53,51,597","2,47,83,99,752.20","99,533"
09-Mar-17,462.45,469.7,462,462.8,467.6,467.6,466.96,598.4,336,"38,37,624","1,79,20,24,214.35","80,242"
10-Mar-17,471,471.85,465.1,467.6,468.45,469.1,468.76,598.4,336,"57,66,815","2,70,32,59,475.70","81,483"
14-Mar-17,481,483,468.45,469.1,470.2,469.75,472.78,598.4,353.3,"63,48,198","3,00,13,06,158.75","83,544"
15-Mar-17,475,476.55,470.65,469.75,473.35,473.45,473.58,598.4,353.3,"48,01,312","2,27,37,95,056.90","80,630"
16-Mar-17,478.7,482,476.15,473.45,480.9,480.95,479.2,598.4,353.3,"62,72,947","3,00,60,25,888.95","77,790"
17-Mar-17,481.35,484.2,471.7,480.95,476,476.5,477.24,598.4,353.3,"63,38,248","3,02,48,38,069.45","81,247"
20-Mar-17,476.55,478.2,470.75,476.5,475.95,476,474.26,598.4,361.5,"28,71,104","1,36,16,46,343.00","42,534"
21-Mar-17,478,478.05,470.65,476,473.65,473.75,473.13,598.4,361.5,"46,85,410","2,21,68,15,931.75","67,629"
22-Mar-17,469.95,469.95,458.5,473.75,460.5,459.9,463.77,598.4,361.5,"46,95,648","2,17,77,13,559.00","88,765"
23-Mar-17,461.3,477,461.3,459.9,471.25,472.9,470.24,598.4,361.5,"86,65,384","4,07,47,67,238.05","1,02,038"
24-Mar-17,470.75,474.8,467.55,472.9,469.7,470.4,471.19,598.4,361.5,"42,96,510","2,02,44,66,461.80","50,444"
27-Mar-17,469,469.15,462.1,470.4,464.1,464.75,464.91,598.4,361.5,"44,17,413","2,05,37,20,809.45","52,758"
28-Mar-17,467.5,473,467.5,464.75,472.05,472.4,471.33,598.4,361.5,"29,82,614","1,40,57,84,386.65","57,847"
29-Mar-17,474.9,475,463.6,472.4,469.25,469.05,470.33,598.4,361.5,"66,80,569","3,14,20,82,820.35","72,109"
30-Mar-17,463.5,469.8,462.85,469.05,468.5,468.4,467.74,598.4,361.5,"94,82,785","4,43,54,30,887.00","97,499"
31-Mar-17,466.5,472.5,464.5,468.4,467.35,465.85,468.06,598.4,361.5,"64,00,088","2,99,56,07,487.20","98,614"
03-Apr-17,468.25,472.3,467.6,465.85,470.8,470.4,469.82,598.4,369,"29,51,896","1,38,68,57,116.80","63,896"
05-Apr-17,470.4,475,467.25,470.4,471.8,473.5,472.43,598.4,369,"52,87,168","2,49,77,94,471.50","1,02,107"
06-Apr-17,474.3,478.5,470.6,473.5,472,473.2,474.22,598.4,369,"67,03,078","3,17,87,20,879.30","98,853"
07-Apr-17,468.45,480.55,466.65,473.2,468,468.3,473,598.4,369,"80,89,461","3,82,62,76,978.35","70,318"
10-Apr-17,471.65,478.3,467.55,468.3,475.8,474.9,473.65,598.4,373.9,"54,37,523","2,57,54,68,754.95","79,713"
11-Apr-17,477.9,478.35,471.1,474.9,472.55,472.25,474.69,598.4,373.9,"48,87,918","2,32,02,45,927.45","82,164"
12-Apr-17,468.7,471.55,461.6,472.25,465.05,464.55,466.52,598.4,373.9,"59,91,598","2,79,51,99,048.40","64,481"
13-Apr-17,461.85,463.35,451.2,464.55,455.2,453.35,456.29,598.4,373.9,"59,30,185","2,70,58,76,858.05","80,667"
