Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
02-Sep-21,132,138.5,131.5,132.6,136.25,137.6,136.52,147.8,115,"2,78,82,466","3,80,64,97,287.30","1,46,911"
03-Sep-21,135.95,151.4,135.6,137.6,149,149.75,146.54,151.4,115,"11,33,81,518","16,61,47,44,350.75","4,87,984"
06-Sep-21,149.25,149.35,143.25,149.75,144.3,144.05,145.58,151.4,115,"3,48,11,620","5,06,77,87,766.70","2,11,668"
07-Sep-21,144.9,146.85,138.55,144.05,139.75,140.05,142.2,151.4,115,"3,04,21,931","4,32,59,86,118.45","1,65,594"
08-Sep-21,141,143.6,139.05,140.05,141.4,141.25,141.78,151.4,115,"2,81,33,284","3,98,86,90,786.05","1,53,564"
09-Sep-21,141.4,142.9,140,141.25,141.55,141.6,141.54,151.4,115,"1,89,70,691","2,68,50,98,887.50","98,680"
13-Sep-21,143.25,144.25,142,141.6,142.9,143.15,142.79,151.4,115,"1,74,26,798","2,48,83,83,993.10","1,31,265"
14-Sep-21,145.15,152.75,136.2,143.15,143,144.1,145.31,152.75,115,"11,23,58,935","16,32,73,85,108.00","4,60,120"
15-Sep-21,142.95,145,140.75,144.1,143,142.65,142.87,152.75,115,"3,88,92,545","5,55,67,04,368.65","1,56,718"
16-Sep-21,143,144,141.5,142.65,142.2,142.05,142.79,152.75,115,"1,76,34,206","2,51,79,40,423.90","1,27,218"
17-Sep-21,142.55,146.9,137.15,142.05,138.2,137.9,141.29,152.75,115,"2,32,64,091","3,28,70,88,154.50","1,50,604"
20-Sep-21,137.7,140.85,133.25,137.9,133.75,134.3,137.3,152.75,115,"1,97,99,941","2,71,84,58,982.70","1,28,576"
21-Sep-21,137.2,138,131,134.3,133.5,133.45,133.29,152.75,115,"1,93,30,196","2,57,64,60,688.00","1,29,235"
22-Sep-21,135.4,135.4,131.3,133.45,132.1,132.1,132.52,152.75,115,"1,69,23,375","2,24,27,05,272.85","92,803"
23-Sep-21,134.5,140.4,133.05,132.1,137.7,137.3,137.41,152.75,115,"3,17,79,169","4,36,68,76,590.05","1,68,734"
24-Sep-21,137.55,139.5,136.05,137.3,136.7,136.65,137.83,152.75,115,"1,30,99,391","1,80,54,51,017.65","78,353"
27-Sep-21,139.85,144.75,138,136.65,143.55,143.7,141.51,152.75,115,"2,60,41,244","3,68,49,98,440.15","1,44,737"
28-Sep-21,143.9,143.9,137.65,143.7,139.25,139,140.22,152.75,115,"1,34,89,232","1,89,14,61,965.95","95,078"
29-Sep-21,138,139.5,136.5,139,138.35,138.5,138.13,152.75,115,"1,08,01,439","1,49,19,77,916.75","83,843"
